Date,Time,Block,Freq (Hz),Actual (MW),Schedule (MW),Deviation (MW),Deviation (%),NCD,Actual_ERPC,actual,scheduled,deviation,percent,frequency,Ncd_values,price
3/2/2024,24:00:00,96,50.02,326.4,349.95688,-23.55688,6.731366,353.3,18725.89,-81.6,-87.48922,5.889220000000009,6.731366,50.02,353.3,18725.95283400003
3/3/2024,0:15,1,49.96,357.527268,340.0215,17.505768,5.14843,315.1,-13790.04,-89.381817,-85.005375,-4.376441999999997,5.14843,49.96,315.1,-13790.168741999993
3/3/2024,0:30,2,49.97,339.2,340.0215,-0.8215,0.241602,311.4,575.65,-84.8,-85.005375,0.20537500000000364,0.241602,49.97,311.4,575.5839750000101
3/3/2024,0:45,3,49.94,334.545448,340.0215,-5.476052,1.610502,310.52,5101.27,-83.636362,-85.005375,1.3690129999999954,1.610502,49.94,310.52,5101.271001119982
3/3/2024,1:00,4,49.95,402.909084,370.02056,32.888524,8.888296,311.25,-25591.29,-100.727271,-92.50514,-8.222131000000005,8.888296,49.95,311.25,-25591.382737500015
3/3/2024,1:15,5,49.97,399.709088,370.02056,29.688528,8.023481,310.27,-23028.55,-99.927272,-92.50514,-7.422132000000005,8.023481,49.97,310.27,-23028.648956400015
3/3/2024,1:30,6,49.97,393.599996,370.02056,23.579436,6.372466,299.71,-17667.6,-98.399999,-92.50514,-5.894858999999997,6.372466,49.97,299.71,-17667.48190889999
3/3/2024,1:45,7,49.94,392.727272,370.02056,22.706712,6.136608,299.14,-25471.82,-98.181818,-92.50514,-5.67667800000001,6.136608,49.94,299.14,-25471.821853800044
3/3/2024,2:00,8,49.95,393.01818,370.02056,22.99762,6.215228,292.9,-16839.99,-98.254545,-92.50514,-5.749404999999996,6.215228,49.95,292.9,-16840.007244999986
3/3/2024,2:15,9,49.97,407.27272,370.02056,37.25216,10.067592,290.19,-27025.39,-101.81818,-92.50514,-9.31304,10.067592,49.97,290.19,-27025.510776000003
3/3/2024,2:30,10,50.01,410.472724,389.98778,20.484944,5.252714,286.85,-14690.16,-102.618181,-97.496945,-5.12123600000001,5.252714,50.01,286.85,-14690.265466000032
3/3/2024,2:45,11,50.0,394.47272,389.98778,4.48494,1.150021,285.22,-3197.89,-98.61818,-97.496945,-1.1212349999999986,1.150021,50.0,285.22,-3197.9864669999965
3/3/2024,3:00,12,50.02,389.527268,389.98778,-0.460512,0.118084,285.2,295.44,-97.381817,-97.496945,0.11512799999999856,0.118084,50.02,285.2,295.5105503999963
3/3/2024,3:15,13,50.0,403.199992,389.98778,13.212212,3.387853,280.68,-9271.14,-100.799998,-97.496945,-3.3030530000000056,3.387853,50.0,280.68,-9271.009160400015
3/3/2024,3:30,14,50.0,406.109088,389.98778,16.121308,4.133798,275.85,-11117.58,-101.527272,-97.496945,-4.030327,4.133798,50.0,275.85,-11117.6570295
3/3/2024,3:45,15,50.03,407.563632,389.98778,17.575852,4.50677,285.18,-12530.81,-101.890908,-97.496945,-4.393962999999999,4.50677,50.03,285.18,-12530.7036834
3/3/2024,4:00,16,50.03,414.545452,400.01962,14.525832,3.63128,283.53,-10296.39,-103.636363,-100.004905,-3.631458000000009,3.63128,50.03,283.53,-10296.272867400025
3/3/2024,4:15,17,50.03,416.290904,400.01962,16.271284,4.067621,286.11,-11638.38,-104.072726,-100.004905,-4.067821000000009,4.067621,50.03,286.11,-11638.442663100028
3/3/2024,4:30,18,50.0,425.01818,400.01962,24.99856,6.249333,299.71,-18730.68,-106.254545,-100.004905,-6.249639999999999,6.249333,50.0,299.71,-18730.796043999995
3/3/2024,4:45,19,49.99,442.181816,400.01962,42.162196,10.540032,304.1,-32382.45,-110.545454,-100.004905,-10.540549000000013,10.540032,49.99,304.1,-32382.27308870005
3/3/2024,5:00,20,50.02,451.199996,400.01962,51.180376,12.794466,311.88,-41648.52,-112.799999,-100.004905,-12.795094000000006,12.794466,50.02,311.88,-41648.50104636002
3/3/2024,5:15,21,50.04,434.327268,400.01962,34.307648,8.576491,325.01,-20906.87,-108.581817,-100.004905,-8.576912000000007,8.576491,50.04,325.01,-20906.86626840002
3/3/2024,5:30,22,50.05,437.527268,400.01962,37.507648,9.376452,330.27,0.0,-109.381817,-100.004905,-9.376912000000004,9.376452,50.05,330.27,0.0
3/3/2024,5:45,23,50.07,419.781812,400.01962,19.762192,4.940306,328.22,0.0,-104.945453,-100.004905,-4.940548000000007,4.940306,50.07,328.22,0.0
3/3/2024,6:00,24,50.06,440.145452,400.01962,40.125832,10.030966,328.09,0.0,-110.036363,-100.004905,-10.031458,10.030966,50.06,328.09,0.0
3/3/2024,6:15,25,50.07,424.145452,400.01962,24.125832,6.031162,339.15,0.0,-106.036363,-100.004905,-6.031458000000001,6.031162,50.07,339.15,0.0
3/3/2024,6:30,26,50.03,417.45454,379.95594,37.4986,9.869197,333.32,-31247.75,-104.363635,-94.988985,-9.374650000000003,9.869197,50.03,333.32,-31247.583380000007
3/3/2024,6:45,27,50.02,254.254544,199.96158,54.292964,27.151698,336.92,-48140.28,-63.563636,-49.990395,-13.573241000000003,27.151698,50.02,336.92,-48140.050739280014
3/3/2024,7:00,28,49.99,148.945456,149.9953,-1.049844,0.699918,350.94,829.1,-37.236364,-37.498825,0.2624609999999947,0.699918,49.99,350.94,828.9725700599834
3/3/2024,7:15,29,50.01,128.872724,100.02902,28.843704,28.835336,370.05,-28319.56,-32.218181,-25.007255,-7.210926000000001,28.835336,50.01,370.05,-28319.2641105
3/3/2024,7:30,30,50.03,94.254544,49.96628,44.288264,88.636304,379.04,-48467.31,-23.563636,-12.49157,-11.072066,88.636304,50.03,379.04,-48467.148882559995
3/3/2024,7:45,31,50.03,36.363636,0.0,36.363636,0.0,385.02,-35001.78,-9.090909,-0.0,-9.090909,0.0,50.03,385.02,-35001.8178318
3/3/2024,8:00,32,50.07,25.309092,0.0,25.309092,0.0,396.95,0.0,-6.327273,-0.0,-6.327273,0.0,50.07,396.95,0.0
3/3/2024,8:15,33,50.04,43.927272,0.0,43.927272,0.0,366.39,-30177.21,-10.981818,-0.0,-10.981818,0.0,50.04,366.39,-30177.212227649994
3/3/2024,8:30,34,50.06,44.218184,0.0,44.218184,0.0,365.01,0.0,-11.054546,-0.0,-11.054546,0.0,50.06,365.01,0.0
3/3/2024,8:45,35,50.09,32.290908,0.0,32.290908,0.0,366.44,0.0,-8.072727,-0.0,-8.072727,0.0,50.09,366.44,0.0
3/3/2024,9:00,36,50.16,112.290904,119.99624,-7.705336,6.421315,366.9,0.0,-28.072726,-29.99906,1.9263340000000007,6.421315,50.16,366.9,0.0
3/3/2024,9:15,37,50.0,133.818184,119.99624,13.821944,11.518648,374.8,-12951.21,-33.454546,-29.99906,-3.4554860000000005,11.518648,50.0,374.8,-12951.161528000002
3/3/2024,9:30,38,49.99,214.690904,250.02432,-35.333416,14.131992,375.91,29885.07,-53.672726,-62.50608,8.833354,14.131992,49.99,375.91,29884.91491926
3/3/2024,9:45,39,50.01,275.2,299.9906,-24.7906,8.263792,367.57,20502.8,-68.8,-74.99765,6.197649999999996,8.263792,50.01,367.57,20502.631894499988
3/3/2024,10:00,40,49.99,360.727272,349.95688,10.770392,3.077634,359.33,-9675.32,-90.181818,-87.48922,-2.692598000000004,3.077634,49.99,359.33,-9675.312393400014
3/3/2024,10:15,41,50.0,372.072724,349.95688,22.115844,6.319591,328.46,-18160.55,-93.018181,-87.48922,-5.528960999999995,6.319591,50.0,328.46,-18160.425300599985
3/3/2024,10:30,42,50.01,367.127272,349.95688,17.170392,4.906431,330.49,-14186.61,-91.781818,-87.48922,-4.292597999999998,4.906431,50.01,330.49,-14186.607130199995
3/3/2024,10:45,43,50.02,398.25454,379.95594,18.2986,4.815979,328.24,-15016.0,-99.563635,-94.988985,-4.574650000000005,4.815979,50.02,328.24,-15015.831160000018
3/3/2024,11:00,44,50.02,421.818176,400.01962,21.798556,5.449372,328.12,-17881.23,-105.454544,-100.004905,-5.449639000000005,5.449372,50.02,328.12,-17881.355486800017
3/3/2024,11:15,45,49.99,427.05454,400.01962,27.03492,6.758399,329.24,-22252.34,-106.763635,-100.004905,-6.75873,6.758399,49.99,329.24,-22252.442652
3/3/2024,11:30,46,50.0,411.05454,400.01962,11.03492,2.758595,324.38,-8948.67,-102.763635,-100.004905,-2.75873,2.758595,50.0,324.38,-8948.768374
3/3/2024,11:45,47,49.97,417.45454,400.01962,17.43492,4.358516,323.26,-14089.93,-104.363635,-100.004905,-4.358730000000008,4.358516,49.97,323.26,-14090.030598000027
3/3/2024,12:00,48,50.04,407.563632,400.01962,7.544012,1.88591,323.31,-4573.23,-101.890908,-100.004905,-1.8860030000000023,1.88591,50.04,323.31,-4573.227224475006
3/3/2024,12:15,49,50.05,378.763632,400.01962,-21.255988,5.313736,317.17,0.0,-94.690908,-100.004905,5.3139970000000005,5.313736,50.05,317.17,0.0
3/3/2024,12:30,50,50.05,415.709084,400.01962,15.689464,3.922174,315.49,0.0,-103.927271,-100.004905,-3.922366000000011,3.922174,50.05,315.49,0.0
3/3/2024,12:45,51,50.05,435.199992,400.01962,35.180372,8.794662,299.97,0.0,-108.799998,-100.004905,-8.795093000000008,8.794662,50.05,299.97,0.0
3/3/2024,13:00,52,50.15,470.109088,430.01868,40.090408,9.322946,287.19,0.0,-117.527272,-107.50467,-10.022601999999992,9.322946,50.15,287.19,0.0
3/3/2024,13:15,53,50.21,495.709084,430.01868,65.690404,15.276175,281.74,0.0,-123.927271,-107.50467,-16.422601,15.276175,50.21,281.74,0.0
3/3/2024,13:30,54,50.27,502.399996,479.98496,22.415036,4.669945,245.34,0.0,-125.599999,-119.99624,-5.603758999999997,4.669945,50.27,245.34,0.0
3/3/2024,13:45,55,50.23,494.25454,479.98496,14.26958,2.972922,242.74,0.0,-123.563635,-119.99624,-3.5673950000000048,2.972922,50.23,242.74,0.0
3/3/2024,14:00,56,50.22,479.127268,479.98496,-0.857692,0.178691,242.77,0.0,-119.781817,-119.99624,0.21442299999999648,0.178691,50.22,242.77,0.0
3/3/2024,14:15,57,50.24,486.399992,499.95218,-13.552188,2.710697,265.21,0.0,-121.599998,-124.988045,3.3880470000000003,2.710697,50.24,265.21,0.0
3/3/2024,14:30,58,50.05,512.290904,499.95218,12.338724,2.467981,285.18,0.0,-128.072726,-124.988045,-3.084680999999989,2.467981,50.05,285.18,0.0
3/3/2024,14:45,59,50.0,499.781812,499.95218,-0.170368,0.034077,285.38,109.41,-124.945453,-124.988045,0.042591999999999075,0.034077,50.0,285.38,109.39414463999762
3/3/2024,15:00,60,50.0,502.690904,499.95218,2.738724,0.547797,288.95,-1978.44,-125.672726,-124.988045,-0.6846809999999977,0.547797,50.0,288.95,-1978.3857494999932
3/3/2024,15:15,61,50.07,495.709084,479.98496,15.724124,3.275962,298.59,0.0,-123.927271,-119.99624,-3.9310310000000044,3.275962,50.07,298.59,0.0
3/3/2024,15:30,62,49.98,480.581816,479.98496,0.596856,0.124349,299.97,-447.56,-120.145454,-119.99624,-0.14921400000000062,0.124349,49.98,299.97,-447.5972358000019
3/3/2024,15:45,63,49.93,468.945448,460.01774,8.927708,1.940731,299.92,-10040.99,-117.236362,-115.004435,-2.231926999999999,1.940731,49.93,299.92,-10040.993187599996
3/3/2024,16:00,64,49.97,466.909084,460.01774,6.891344,1.49806,312.88,-5390.3,-116.727271,-115.004435,-1.722836000000001,1.49806,49.97,312.88,-5390.409276800003
3/3/2024,16:15,65,50.03,474.763632,460.01774,14.745892,3.205505,292.86,-10796.28,-118.690908,-115.004435,-3.6864729999999923,3.205505,50.03,292.86,-10796.204827799978
3/3/2024,16:30,66,50.01,455.563632,460.01774,-4.454108,0.968247,304.86,3055.15,-113.890908,-115.004435,1.1135270000000048,0.968247,50.01,304.86,3055.2285709800135
3/3/2024,16:45,67,49.95,420.654544,460.01774,-39.363196,8.556887,322.58,28570.01,-105.163636,-115.004435,9.840799000000004,8.556887,49.95,322.58,28570.00447278001
3/3/2024,17:00,68,49.97,468.363632,460.01774,8.345892,1.814254,324.71,-6775.07,-117.090908,-115.004435,-2.086472999999998,1.814254,49.97,324.71,-6774.986478299993
3/3/2024,17:15,69,50.05,459.927268,460.01774,-0.090472,0.019667,311.89,0.0,-114.981817,-115.004435,0.022617999999994254,0.019667,50.05,311.89,0.0
3/3/2024,17:30,70,50.01,453.818176,460.01774,-6.199564,1.347679,303.18,4229.09,-113.454544,-115.004435,1.5498910000000024,1.347679,50.01,303.18,4229.0635804200065
3/3/2024,17:45,71,50.04,460.799996,460.01774,0.782256,0.170049,321.65,-471.77,-115.199999,-115.004435,-0.1955640000000045,0.170049,50.04,321.65,-471.77370450001087
3/3/2024,18:00,72,49.99,457.01818,460.01774,-2.99956,0.652053,329.11,2221.2,-114.254545,-115.004435,0.7498900000000077,0.652053,49.99,329.11,2221.1666811000227
3/3/2024,18:15,73,50.07,415.127268,400.01962,15.107648,3.776727,329.05,0.0,-103.781817,-100.004905,-3.77691200000001,3.776727,50.07,329.05,0.0
3/3/2024,18:30,74,49.98,357.81818,349.95688,7.8613,2.246362,345.06,-6781.46,-89.454545,-87.48922,-1.9653249999999929,2.246362,49.98,345.06,-6781.550444999975
3/3/2024,18:45,75,50.0,299.63636,299.9906,-0.35424,0.118084,374.34,298.5,-74.90909,-74.99765,0.08855999999998687,0.118084,50.0,374.34,298.3639535999557
3/3/2024,19:00,76,50.0,288.0,299.9906,-11.9906,3.996992,397.2,10715.82,-72.0,-74.99765,2.997649999999993,3.996992,50.0,397.2,10715.999219999974
3/3/2024,19:15,77,50.02,298.472728,296.42158,2.051148,0.69197,391.94,-2009.87,-74.618182,-74.105395,-0.512787000000003,0.69197,50.02,391.94,-2009.8173678000117
3/3/2024,19:30,78,50.01,297.01818,296.42158,0.5966,0.201267,392.62,-585.4,-74.254545,-74.105395,-0.14914999999999168,0.201267,50.01,392.62,-585.5927299999673
3/3/2024,19:45,79,50.05,304.290904,296.42158,7.869324,2.654774,392.32,0.0,-76.072726,-74.105395,-1.9673310000000015,2.654774,50.05,392.32,0.0
3/3/2024,20:00,80,50.06,299.345452,296.42158,2.923872,0.98639,390.87,0.0,-74.836363,-74.105395,-0.7309680000000043,0.98639,50.06,390.87,0.0
3/3/2024,20:15,81,50.01,310.690908,296.42158,14.269328,4.813863,376.13,-13417.69,-77.672727,-74.105395,-3.5673319999999933,4.813863,50.01,376.13,-13417.805851599975
3/3/2024,20:30,82,49.98,293.818176,299.9906,-6.172424,2.057539,368.21,5113.66,-73.454544,-74.99765,1.5431059999999945,2.057539,49.98,368.21,5113.683542339982
3/3/2024,20:45,83,49.96,306.618176,299.9906,6.627576,2.209261,368.12,-6099.38,-76.654544,-74.99765,-1.6568940000000083,2.209261,49.96,368.12,-6099.35819280003
3/3/2024,21:00,84,50.02,351.709088,349.95688,1.752208,0.500693,365.99,-1603.4,-87.927272,-87.48922,-0.438051999999999,0.500693,50.02,365.99,-1603.2265147999963
3/3/2024,21:15,85,49.98,340.65454,349.95688,-9.30234,2.658139,360.73,7550.22,-85.163635,-87.48922,2.325585000000004,2.658139,49.98,360.73,7550.174493450013
3/3/2024,21:30,86,49.99,353.163632,349.95688,3.206752,0.916328,360.59,-2890.85,-88.290908,-87.48922,-0.8016879999999986,0.916328,49.99,360.59,-2890.8067591999948
3/3/2024,21:45,87,49.99,334.83636,349.95688,-15.12052,4.320681,359.63,12234.94,-83.70909,-87.48922,3.7801299999999998,4.320681,49.99,359.63,12235.033367099999
3/3/2024,22:00,88,50.02,349.67272,349.95688,-0.28416,0.081199,350.19,223.77,-87.41818,-87.48922,0.07103999999999644,0.081199,50.02,350.19,223.89747839998878
3/3/2024,22:15,89,49.96,402.327268,349.95688,52.370388,14.964812,345.2,-47330.79,-100.581817,-87.48922,-13.092596999999998,14.964812,49.96,345.2,-47330.77381279999
3/3/2024,22:30,90,49.94,395.05454,349.95688,45.09766,12.886633,334.51,-56571.07,-98.763635,-87.48922,-11.27441499999999,12.886633,49.94,334.51,-56571.06842474995
3/3/2024,22:45,91,49.98,369.745452,349.95688,19.788572,5.654574,334.33,-16539.64,-92.436363,-87.48922,-4.947142999999997,5.654574,49.98,334.33,-16539.783191899987
3/3/2024,23:00,92,50.01,399.127272,400.01962,-0.892348,0.223076,328.01,658.61,-99.781818,-100.004905,0.22308699999999249,0.223076,50.01,328.01,658.5729018299778
3/3/2024,23:15,93,50.02,422.399992,400.01962,22.380372,5.594819,326.49,-18267.44,-105.599998,-100.004905,-5.595093000000006,5.594819,50.02,326.49,-18267.41913570002
3/3/2024,23:30,94,50.04,418.618176,400.01962,18.598556,4.649411,326.47,-11384.76,-104.654544,-100.004905,-4.649639000000008,4.649411,50.04,326.47,-11384.75733247502
3/3/2024,23:45,95,50.05,417.745448,400.01962,17.725828,4.43124,325.81,0.0,-104.436362,-100.004905,-4.431457000000009,4.43124,50.05,325.81,0.0
3/3/2024,24:00:00,96,50.14,395.927268,400.01962,-4.092352,1.023038,326.23,0.0,-98.981817,-100.004905,1.0230879999999871,1.023038,50.14,326.23,0.0
3/4/2024,0:15,1,50.09,410.763632,384.213572,26.55006,6.910235,320.52,0.0,-102.690908,-96.053393,-6.637514999999993,6.910235,50.09,320.52,0.0
3/4/2024,0:30,2,50.05,388.654544,384.213572,4.440972,1.15586,320.44,0.0,-97.163636,-96.053393,-1.110242999999997,1.15586,50.05,320.44,0.0
