Date,Time,Block,Freq (Hz),Actual (MW),Schedule (MW),Deviation (MW),Deviation (%),NCD,Actual_ERPC
3/17/2024,10:00,40,50.01,386.61818,419.98238,-33.3642,7.94419,375.61,28197.01
3/17/2024,10:15,41,49.96,424.727272,419.98238,4.744892,1.129784,339.59,-4028.22
3/17/2024,10:30,42,49.96,438.399996,429.99342,8.406576,1.955048,363.32,-7635.53
3/17/2024,10:45,43,49.96,413.090904,419.98238,-6.891476,1.640896,329.01,5101.66
3/17/2024,11:00,44,50,429.381816,419.98238,9.399436,2.238055,328.1,-7710.02
3/17/2024,11:15,45,49.97,418.61818,399.9603,18.65788,4.664933,321.32,-14987.97
3/17/2024,11:30,46,49.99,408.727268,399.9603,8.766968,2.19196,315.28,-6909.99
3/17/2024,11:45,47,50.01,388.072724,399.9603,-11.887576,2.972189,320.06,8560.68
3/17/2024,12:00,48,50.01,401.454544,399.9603,1.494244,0.373598,306.78,-1146.13
3/17/2024,12:15,49,50.02,434.03636,440.00446,-5.9681,1.356373,298.99,4014.84
3/17/2024,12:30,50,49.99,430.83636,429.99342,0.84294,0.196036,312.92,-659.32
3/17/2024,12:45,51,50,429.381816,429.99342,-0.611604,0.142236,306.03,421.13
3/17/2024,13:00,52,50,436.072724,429.99342,6.079304,1.413813,305.76,-4646.94
3/17/2024,13:15,53,50.05,435.199992,429.99342,5.206572,1.210849,321.95,0
3/17/2024,13:30,54,50.03,456.145448,470.03758,-13.892132,2.955536,321.81,10058.82
3/17/2024,13:45,55,50.06,464.581812,470.03758,-5.455768,1.160709,317.34,0
3/17/2024,14:00,56,50.02,503.85454,499.97444,3.8801,0.77606,317.35,-3078.3
3/17/2024,14:15,57,50.02,500.945448,499.97444,0.971008,0.194212,325.26,-789.73
3/17/2024,14:30,58,49.98,530.618176,530.00756,0.610616,0.115209,329.91,-503.77
3/17/2024,14:45,59,49.95,545.745448,530.00756,15.737888,2.96937,333.9,-13137.3
3/17/2024,15:00,60,49.88,576.581816,530.00756,46.574256,8.78747,335.1,-78035.17
3/17/2024,15:15,61,49.94,562.03636,530.00756,32.0288,6.043084,363.32,-43637.64
3/17/2024,15:30,62,49.91,529.163632,530.00756,-0.843928,0.159229,366.95,929.04
3/17/2024,15:45,63,49.9,545.163632,530.00756,15.156072,2.859595,400.01,-30312.9
3/17/2024,16:00,64,49.88,539.345448,530.00756,9.337888,1.761841,413.05,-19285.07
3/17/2024,16:15,65,49.97,526.25454,530.00756,-3.75302,0.708107,414.44,3499.82
3/17/2024,16:30,66,49.97,536.145452,530.00756,6.137892,1.158076,398.21,-6110.53
3/17/2024,16:45,67,50.03,502.109088,499.97444,2.134648,0.426951,399.86,-2134.05
3/17/2024,17:00,68,50.04,492.218176,499.97444,-7.756264,1.551332,413.96,4013.48
3/17/2024,17:15,69,50.12,490.181812,499.97444,-9.792628,1.958626,410.5,0
3/17/2024,17:30,70,50.04,461.381816,479.95236,-18.570544,3.869247,354.84,8236.96
3/17/2024,17:45,71,50.03,490.47272,479.95236,10.52036,2.191959,360.22,-9474.15
3/17/2024,18:00,72,50.01,473.309084,479.95236,-6.643276,1.384153,367.08,5486.82
3/17/2024,18:15,73,50.12,418.03636,419.98238,-1.94602,0.463358,423.41,0
3/17/2024,18:30,74,50.04,394.47272,385.04,9.43272,2.449803,445.07,-7871.66
3/17/2024,18:45,75,50.03,384.581816,385.04,-0.458184,0.118996,450.06,463.79
3/17/2024,19:00,76,50.03,358.690908,385.04,-26.349092,6.843209,491.88,29161.45
3/17/2024,19:15,77,49.99,378.181816,385.04,-6.858184,1.781161,495.58,7647.05
3/17/2024,19:30,78,49.97,395.927268,385.04,10.887268,2.827568,536.76,-14609.53
3/17/2024,19:45,79,49.97,375.27272,385.04,-9.76728,2.536692,500.02,10988.54
3/17/2024,20:00,80,50.01,371.2,385.04,-13.84,3.594432,453.03,14107.35
3/17/2024,20:15,81,50,389.527268,385.04,4.487268,1.165403,449.96,-5047.65
3/17/2024,20:30,82,49.98,383.418176,385.04,-1.621824,0.421209,408.38,1490.38
3/17/2024,20:45,83,49.95,393.309088,385.04,8.269088,2.147592,449.96,-9302.02
3/17/2024,21:00,84,49.98,401.454544,385.04,16.414544,4.263075,449.91,-18462.51
3/17/2024,21:15,85,49.9,395.927268,385.04,10.887268,2.827568,450.05,-24499.07
3/17/2024,21:30,86,49.98,361.309088,350.00136,11.307728,3.230767,450,-12721.05
3/17/2024,21:45,87,49.99,347.927272,350.00136,-2.074088,0.592594,449.64,2098.25
3/17/2024,22:00,88,50.02,389.818176,380.03448,9.783696,2.574423,449.63,-10997.5
3/17/2024,22:15,89,49.97,401.745452,380.03448,21.710972,5.712895,431.06,-23396.64
3/17/2024,22:30,90,49.96,397.381816,390.04552,7.336296,1.880882,403.35,-7397.84
3/17/2024,22:45,91,49.98,394.763632,390.04552,4.718112,1.209631,405.38,-4781.46
3/17/2024,23:00,92,49.98,391.563632,390.04552,1.518112,0.389214,405.27,-1538
3/17/2024,23:15,93,49.98,407.563632,409.97134,-2.407708,0.587287,425.22,2303.46
3/17/2024,23:30,94,50,441.309084,409.97134,31.337744,7.643887,425.49,-33334.59
3/17/2024,23:45,95,49.99,407.854544,409.97134,-2.116796,0.516328,442.85,2109.21
3/17/2024,24:00:00,96,50,404.072724,409.97134,-5.898616,1.438787,445.3,5910.16
3/18/2024,0:15,1,49.97,406.981812,401.165252,5.81656,1.449916,450.08,-6544.61
3/18/2024,0:30,2,50,432.581812,401.165252,31.41656,7.831326,449.93,-35337.95
3/18/2024,0:45,3,49.99,427.345452,401.165252,26.1802,6.526039,423.45,-27715.23
3/18/2024,1:00,4,50,446.25454,401.165252,45.089288,11.23958,374.27,-43119.42
3/18/2024,1:15,5,50,437.527268,401.165252,36.362016,9.064099,394.99,-35906.57
3/18/2024,1:30,6,49.99,427.05454,401.165252,25.889288,6.453522,357.2,-23119.06
3/18/2024,1:45,7,49.98,429.963632,401.165252,28.79838,7.178683,352.39,-25370.67
3/18/2024,2:00,8,50,437.527268,401.165252,36.362016,9.064099,347.59,-31597.67
3/18/2024,2:15,9,49.98,429.381816,401.165252,28.216564,7.033651,341.26,-24072.82
3/18/2024,2:30,10,49.97,418.03636,401.165252,16.871108,4.205526,349.9,-14758.08
3/18/2024,2:45,11,49.99,406.399996,401.165252,5.234744,1.304885,340.62,-4457.69
3/18/2024,3:00,12,50,417.745448,449.826452,-32.081004,7.131862,339.22,24485.82
3/18/2024,3:15,13,50,454.399996,459.867652,-5.467656,1.188963,350.04,4306.23
3/18/2024,3:30,14,49.99,455.563632,459.867652,-4.30402,0.935926,350.04,3389.79
3/18/2024,3:45,15,50.01,462.545448,479.950052,-17.404604,3.626337,399.98,15663.54
3/18/2024,4:00,16,50.01,471.27272,479.950052,-8.677332,1.807966,405.19,7910.81
3/18/2024,4:15,17,49.98,487.563632,480.722452,6.84118,1.423104,412.01,-7046.61
3/18/2024,4:30,18,50.01,495.709084,480.722452,14.986632,3.117523,431.06,-16150.53
3/18/2024,4:45,19,50.04,502.399996,480.722452,21.677544,4.509368,433.27,-17610.43
3/18/2024,5:00,20,50.05,521.309088,471.453652,49.855436,10.574833,434.06,0
3/18/2024,5:15,21,50.03,476.218176,471.453652,4.764524,1.010603,431.06,-5134.36
3/18/2024,5:30,22,50.01,488.145448,471.453652,16.691796,3.540496,440.46,-18379.96
3/18/2024,5:45,23,50.01,476.218176,471.453652,4.764524,1.010603,450.04,-5360.43
3/18/2024,6:00,24,50.04,480.290904,481.3983,-1.107396,0.230037,431.07,596.71
3/18/2024,6:15,25,50,470.399996,451.371252,19.028744,4.215763,450.01,-21407.88
3/18/2024,6:30,26,49.96,410.472724,421.247652,-10.774928,2.557861,470.6,11408.9
3/18/2024,6:45,27,49.99,395.05454,401.165252,-6.110712,1.523241,549.98,7561.84
3/18/2024,7:00,28,50.01,348.799996,351.0558,-2.255804,0.642577,800.01,4060.85
3/18/2024,7:15,29,50.04,318.83636,300.946352,17.890008,5.944584,609.99,-20461.36
3/18/2024,7:30,30,50.02,310.109088,300.946352,9.162736,3.044641,599.96,-13743.28
3/18/2024,7:45,31,50.08,311.854544,300.946352,10.908192,3.62463,599.97,0
3/18/2024,8:00,32,50.12,312.43636,300.946352,11.490008,3.817959,537.04,0
3/18/2024,8:15,33,50.03,298.181816,300.946352,-2.764536,0.918614,546.98,3402.16
3/18/2024,8:30,34,50.03,304.872728,300.946352,3.926376,1.304676,500.04,-4908.39
3/18/2024,8:45,35,50.03,310.690908,300.946352,9.744556,3.237971,429.56,-10464.51
3/18/2024,9:00,36,50.04,314.763632,300.946352,13.81728,4.591277,413.1,-10702.35
3/18/2024,9:15,37,49.93,317.963636,300.946352,17.017284,5.654591,528.69,-33738.25
3/18/2024,9:30,38,49.98,339.490908,330.9734,8.517508,2.573472,536.74,-11429.34
3/18/2024,9:45,39,49.97,385.163632,371.1382,14.025432,3.779032,536.71,-18819.2
3/18/2024,10:00,40,49.98,427.63636,421.247652,6.388708,1.516616,479.97,-7666.08
3/18/2024,10:15,41,49.96,431.709088,421.247652,10.461436,2.483441,455.54,-11914.19
3/18/2024,10:30,42,49.99,420.072724,431.288852,-11.216128,2.600607,455.52,11495.5
3/18/2024,10:45,43,50.01,440.145452,431.288852,8.8566,2.053519,441.78,-9781.45
3/18/2024,11:00,44,50.03,431.127272,431.288852,-0.16158,0.037464,410.07,149.1
3/18/2024,11:15,45,50.02,449.45454,441.330052,8.124488,1.84091,366.98,-7453.73
3/18/2024,11:30,46,50.01,457.01818,441.330052,15.688128,3.554738,370.03,-14512.58
3/18/2024,11:45,47,49.96,477.963632,461.412452,16.55118,3.587068,360.06,-14898.56
3/18/2024,12:00,48,50,469.23636,461.412452,7.823908,1.695643,351.08,-6867.12
3/18/2024,12:15,49,49.98,493.381816,481.3983,11.983516,2.489314,368.01,-11025.21
3/18/2024,12:30,50,49.99,488.727264,481.3983,7.328964,1.522432,400.09,-7330.45
3/18/2024,12:45,51,49.97,487.563632,481.3983,6.165332,1.280713,353.88,-5454.35
3/18/2024,13:00,52,50.02,483.781812,481.3983,2.383512,0.495123,350.07,-2086.07
3/18/2024,13:15,53,50.08,494.836356,481.3983,13.438056,2.791463,340.9,0
3/18/2024,13:30,54,50.01,514.618176,501.4807,13.137476,2.619737,338.31,-11111.45
3/18/2024,13:45,55,50.02,495.709088,501.4807,-5.771612,1.150914,338.55,4396.44
3/18/2024,14:00,56,50,521.599996,531.6043,-10.004304,1.881908,341.24,7681.28
3/18/2024,14:15,57,50.01,538.181816,531.6043,6.577516,1.237295,349.18,-5741.92
3/18/2024,14:30,58,49.97,535.563632,531.6043,3.959332,0.744789,350.22,-3466.48
3/18/2024,14:45,59,49.95,547.490904,531.6043,15.886604,2.988427,354.15,-14065.78
3/18/2024,15:00,60,49.95,541.090904,531.6043,9.486604,1.784524,354.26,-8401.98
3/18/2024,15:15,61,49.97,526.545448,531.6043,-5.058852,0.95162,370.05,4212.02
3/18/2024,15:30,62,49.85,531.490904,531.6043,-0.113396,0.021331,381.09,162.05
3/18/2024,15:45,63,49.92,537.599992,521.5631,16.036892,3.074775,433.29,-26057.34
3/18/2024,16:00,64,49.91,512.872724,521.5631,-8.690376,1.666218,453.45,11821.95
3/18/2024,16:15,65,49.97,528.290904,521.5631,6.727804,1.289931,453.42,-7626.52
3/18/2024,16:30,66,49.96,535.563632,521.5631,14.000532,2.684341,528.69,-18504.68
3/18/2024,16:45,67,50.02,471.563632,501.4807,-29.917068,5.965747,549.93,37017.82
3/18/2024,17:00,68,50.02,461.381816,501.4807,-40.098884,7.996097,560.08,50531.71
3/18/2024,17:15,69,50.04,489.599996,501.4807,-11.880704,2.369125,453.78,6739.03
3/18/2024,17:30,70,49.99,477.090904,481.3983,-4.307396,0.894768,427.43,4142.31
3/18/2024,17:45,71,49.99,485.818176,481.3983,4.419876,0.918133,414.84,-4583.98
3/18/2024,18:00,72,49.98,489.890904,481.3983,8.492604,1.764153,448.63,-9525.31
3/18/2024,18:15,73,50.03,417.45454,421.247652,-3.793112,0.900447,500.64,4272.81
3/18/2024,18:30,74,50,346.763632,351.0558,-4.292168,1.222646,504.81,4874.95
3/18/2024,18:45,75,49.99,242.03636,250.740352,-8.703992,3.471317,541.23,10599.45
3/18/2024,19:00,76,49.99,201.309088,200.6309,0.678188,0.338028,792.91,-1343.98
3/18/2024,19:15,77,50.03,185.018176,200.6309,-15.612724,7.781814,650.07,22836.18
3/18/2024,19:30,78,50.01,195.490904,200.6309,-5.139996,2.561916,795.2,9196.49
3/18/2024,19:45,79,49.97,197.818176,200.6309,-2.812724,1.40194,588.47,3724.31
3/18/2024,20:00,80,50.03,241.454544,250.740352,-9.285808,3.703356,560.04,11701.2
3/18/2024,20:15,81,50.03,346.763632,386.2,-39.436368,10.211385,494.99,43921.4
3/18/2024,20:30,82,50.02,403.781816,386.2,17.581816,4.552516,461.97,-20305.89
3/18/2024,20:45,83,49.98,401.163632,386.2,14.963632,3.874581,453.53,-16966.1
3/18/2024,21:00,84,50.02,424.727272,386.2,38.527272,9.97599,463.33,-44627.02
3/18/2024,21:15,85,49.98,390.981816,351.0558,39.926016,11.373125,453.14,-45230.17
3/18/2024,21:30,86,49.97,375.563632,351.0558,24.507832,6.981178,461.65,-28285.3
3/18/2024,21:45,87,49.99,375.27272,351.0558,24.21692,6.898311,481.75,-29166.11
3/18/2024,22:00,88,50,385.163632,381.1794,3.984232,1.045238,484.28,-4823.91
3/18/2024,22:15,89,49.91,391.272724,381.1794,10.093324,2.64792,403.93,-15288.74
3/18/2024,22:30,90,49.86,402.03636,407.141696,-5.105336,1.253946,404.55,7745.11
3/18/2024,22:45,91,49.92,431.709088,429.8406,1.868488,0.434693,400.83,-2808.55
3/18/2024,23:00,92,49.96,437.81818,429.8406,7.97758,1.855939,406.45,-8106.24
3/18/2024,23:15,93,49.92,453.818176,449.826452,3.991724,0.887392,406.19,-6080.24
3/18/2024,23:30,94,49.93,452.654544,449.826452,2.828092,0.628707,409.65,-4344.48
3/18/2024,23:45,95,49.91,459.927268,449.826452,10.100816,2.245492,415.87,-15752.35
3/18/2024,24:00:00,96,50,461.672724,449.826452,11.846272,2.633521,439.32,-13010.9
3/19/2024,0:15,1,49.99,439.854544,419.9925,19.862044,4.729143,457.31,-22707.73
3/19/2024,0:30,2,50.02,440.727268,430.0337,10.693568,2.486681,441.72,-11808.94
3/19/2024,0:45,3,50.02,444.21818,430.0337,14.18448,3.298458,423.44,-15015.61
3/19/2024,1:00,4,50.02,452.363632,458.9987,-6.635068,1.445553,419.42,6261.61
3/19/2024,1:15,5,50.02,446.83636,448.3782,-1.54184,0.34387,409.73,1421.56
3/19/2024,1:30,6,50,459.63636,458.9987,0.63766,0.138924,391.34,-623.8
3/19/2024,1:45,7,49.98,453.527268,458.9987,-5.471432,1.192036,378.87,4664.31
3/19/2024,2:00,8,49.99,458.181812,458.9987,-0.816888,0.177972,375.96,690.94
3/19/2024,2:15,9,50.01,463.999996,458.9987,5.001296,1.08961,369.25,-4616.73
3/19/2024,2:30,10,50,461.381816,439.012852,22.368964,5.095287,369.03,-20636.9
3/19/2024,2:45,11,50.01,449.163632,429.357852,19.80578,4.612884,367.79,-18210.75
3/19/2024,3:00,12,50.02,451.781812,429.357852,22.42396,5.222674,357.85,-20061.07
3/19/2024,3:15,13,50,477.381812,469.329552,8.05226,1.715694,362.56,-7298.7
3/19/2024,3:30,14,49.99,492.799996,469.329552,23.470444,5.000845,362.53,-21271.81
3/19/2024,3:45,15,50,486.399992,469.329552,17.07044,3.637197,364.96,-15575.03
3/19/2024,4:00,16,50,496.290904,489.3154,6.975504,1.425564,364.97,-6364.71
3/19/2024,4:15,17,49.97,495.127264,489.991252,5.136012,1.048184,363.17,-4663.1
3/19/2024,4:30,18,49.98,506.181816,489.991252,16.190564,3.304256,366.3,-14826.36
3/19/2024,4:45,19,50.03,532.363632,489.991252,42.37238,8.647579,367.95,-38977.31
3/19/2024,5:00,20,50.02,556.509084,502.06,54.449084,10.845135,374.44,-51764.31
3/19/2024,5:15,21,49.99,532.65454,502.06,30.59454,6.093802,398.65,-30491.14
3/19/2024,5:30,22,50,531.781812,415.165,116.616812,28.089269,398.88,-147525.25
3/19/2024,5:45,23,50,506.763632,386.2,120.563632,31.217926,403.95,-138026
3/19/2024,6:00,24,50.03,500.072724,386.2,113.872724,29.485428,407.42,-131033.77
3/19/2024,6:15,25,50.03,505.309084,386.2,119.109084,30.841296,429.95,-145034
3/19/2024,6:30,26,49.97,496.290904,386.2,110.090904,28.50619,458.13,-142145.09
3/19/2024,6:45,27,49.99,405.81818,386.2,19.61818,5.079798,490.07,-24035.48
3/19/2024,7:00,28,50.03,231.272724,150.0387,81.234024,54.142047,528.6,-120889.87
3/19/2024,7:15,29,50.03,260.363636,294.8637,-34.500064,11.700343,502.71,39022.86
3/19/2024,7:30,30,50.05,331.63636,294.8637,36.77266,12.471071,542.78,0
3/19/2024,7:45,31,50.06,315.927272,294.8637,21.063572,7.143494,542.17,0
3/19/2024,8:00,32,50.1,312.727268,294.8637,17.863568,6.058246,496.85,0
3/19/2024,8:15,33,50.02,379.05454,386.2,-7.14546,1.850197,480.31,7722.23
3/19/2024,8:30,34,50.07,394.181812,386.2,7.981812,2.066756,463.56,0
3/19/2024,8:45,35,50.06,380.21818,386.2,-5.98182,1.548892,435.53,0
3/19/2024,9:00,36,50.09,390.690908,386.2,4.490908,1.162845,404.12,0
3/19/2024,9:15,37,50.02,395.345452,386.2,9.145452,2.368061,412.19,-9424.31
3/19/2024,9:30,38,49.99,384.290908,386.2,-1.909092,0.494327,450,1933.07
3/19/2024,9:45,39,49.99,391.563632,386.2,5.363632,1.388822,477.07,-6397.03
3/19/2024,10:00,40,50,423.85454,419.9925,3.86204,0.91955,436.16,-4211.12
3/19/2024,10:15,41,49.95,432.87272,419.9925,12.88022,3.066774,391.02,-12591.24
3/19/2024,10:30,42,49.97,441.018176,430.0337,10.984476,2.554329,386.95,-10626.03
3/19/2024,10:45,43,49.94,400.87272,430.0337,-29.16098,6.781092,368.24,32214.72
3/19/2024,11:00,44,50.01,429.090904,430.0337,-0.942796,0.219238,368.48,781.66
3/19/2024,11:15,45,49.99,446.83636,439.978352,6.858008,1.558715,368.95,-6325.65
3/19/2024,11:30,46,50,451.490904,439.978352,11.512552,2.616618,356.07,-10248.05
3/19/2024,11:45,47,50,488.436356,459.9642,28.472156,6.190081,355.6,-25311.61
3/19/2024,12:00,48,50.01,506.763632,459.9642,46.799432,10.174581,356.08,-41804.01
3/19/2024,12:15,49,50.03,502.690904,480.0466,22.644304,4.717105,385.08,-21799.76
3/19/2024,12:30,50,50,494.545448,480.0466,14.498848,3.0203,366.91,-13299.39
3/19/2024,12:45,51,50,482.909088,480.0466,2.862488,0.596294,354.93,-2539.88
3/19/2024,13:00,52,50.02,495.127264,480.0466,15.080664,3.1415,346.82,-13075.81
3/19/2024,13:15,53,50.06,503.854544,480.0466,23.807944,4.959507,300.78,0
3/19/2024,13:30,54,49.99,510.545452,500.032452,10.513,2.102464,291.71,-7667.01
3/19/2024,13:45,55,50.01,518.109084,500.032452,18.076632,3.615092,312.86,-14138.77
3/19/2024,14:00,56,49.98,524.218176,529.962952,-5.744776,1.083996,324.45,4193.78
3/19/2024,14:15,57,49.97,536.43636,529.962952,6.473408,1.221483,343.25,-5555.16
3/19/2024,14:30,58,49.94,549.818176,529.962952,19.855224,3.746531,354.72,-26411.42
3/19/2024,14:45,59,49.96,363.63636,529.962952,-166.326592,31.38457,354.71,54045.18
3/19/2024,15:00,60,49.98,489.018176,529.962952,-40.944776,7.725969,346.61,31931.72
3/19/2024,15:15,61,50.01,544.290904,529.962952,14.327952,2.703576,348.39,-12479.33
3/19/2024,15:30,62,49.96,534.109088,529.962952,4.146136,0.782344,354.73,-3676.78
3/19/2024,15:45,63,49.96,569.018176,520.0183,48.999876,9.422721,354.62,-43440.95
3/19/2024,16:00,64,50,557.381816,520.0183,37.363516,7.185039,355.4,-33197.56
3/19/2024,16:15,65,50.01,548.945448,520.0183,28.927148,5.562717,365.72,-26448.14
3/19/2024,16:30,66,49.98,550.690904,520.0183,30.672604,5.89837,380.4,-29169.83
3/19/2024,16:45,67,50.02,511.418176,500.032452,11.385724,2.276997,391.88,-11154.47
3/19/2024,17:00,68,50.01,477.67272,500.032452,-22.359732,4.471656,430.62,21664.1
3/19/2024,17:15,69,50.04,468.072724,500.032452,-31.959728,6.391531,421.91,16855.16
3/19/2024,17:30,70,50.01,492.218176,480.0466,12.171576,2.535499,390.2,-11873.4
3/19/2024,17:45,71,50.01,420.072724,386.2,33.872724,8.770773,389.34,-32970.09
3/19/2024,18:00,72,50,393.599996,386.2,7.399996,1.916105,392.19,-7255.52
3/19/2024,18:15,73,50.05,384.872724,386.2,-1.327276,0.343676,407.12,0
3/19/2024,18:30,74,50.01,387.199996,386.2,0.999996,0.258932,426.21,-1065.53
3/19/2024,18:45,75,50.01,368.290904,386.2,-17.909096,4.637259,492,19825.48
3/19/2024,19:00,76,50.01,372.65454,386.2,-13.54546,3.507369,549.92,16760.24
3/19/2024,19:15,77,50.02,379.345448,386.2,-6.854552,1.774871,503.53,7765.64
3/19/2024,19:30,78,50.04,386.327272,379.682876,6.644396,1.749986,512.41,-6383.73
3/19/2024,19:45,79,50.02,379.05454,386.2,-7.14546,1.850197,599.97,9646.08
3/19/2024,20:00,80,50.06,377.309088,386.2,-8.890912,2.302152,553.92,0
3/19/2024,20:15,81,50.04,368.581812,386.2,-17.618188,4.561934,483.44,10646.67
3/19/2024,20:30,82,50.05,390.109088,386.2,3.909088,1.012193,449.97,0
3/19/2024,20:45,83,50.02,377.599996,386.2,-8.600004,2.226827,457.76,8857.66
3/19/2024,21:00,84,50.04,377.890908,386.2,-8.309092,2.1515,457.87,4755.6
3/19/2024,21:15,85,49.99,387.490904,386.2,1.290904,0.334258,468.37,-1511.43
3/19/2024,21:30,86,49.99,392.43636,386.2,6.23636,1.614801,490.97,-7654.71
3/19/2024,21:45,87,49.99,392.43636,386.2,6.23636,1.614801,488.4,-7614.64
3/19/2024,22:00,88,50.05,390.981816,386.2,4.781816,1.238171,467.4,0
3/19/2024,22:15,89,49.96,406.981812,400.006652,6.97516,1.743761,400.85,-6990.02
3/19/2024,22:30,90,49.95,395.63636,400.006652,-4.370292,1.092555,399.73,3930.7
3/19/2024,22:45,91,49.98,409.018176,400.006652,9.011524,2.252844,397.84,-8962.94
3/19/2024,23:00,92,49.98,417.745448,400.006652,17.738796,4.434625,413.32,-18329.5
3/19/2024,23:15,93,49.96,414.83636,410.047852,4.788508,1.167792,387.53,-4639.12
3/19/2024,23:30,94,50,411.927272,410.047852,1.87942,0.458342,377.7,-1774.81
3/19/2024,23:45,95,49.98,423.85454,410.047852,13.806688,3.367092,404.27,-13954.19
3/19/2024,24:00:00,96,50.02,410.763632,410.047852,0.71578,0.17456,397.81,-711.68
3/20/2024,0:15,1,49.93,435.490904,430.0337,5.457204,1.269018,424.23,-8681.66
3/20/2024,0:30,2,49.98,438.981812,430.0337,8.948112,2.080793,405.14,-9062.98
3/20/2024,0:45,3,49.96,446.83636,430.0337,16.80266,3.907289,396.84,-16670.06
3/20/2024,1:00,4,49.98,442.763632,439.978352,2.78528,0.633049,380.78,-2651.37
3/20/2024,1:15,5,49.97,452.654544,439.978352,12.676192,2.881094,372.97,-11819.42
3/20/2024,1:30,6,49.97,459.63636,439.978352,19.658008,4.467949,369.96,-18181.68
3/20/2024,1:45,7,49.97,450.03636,439.978352,10.058008,2.286023,369.38,-9288.06
3/20/2024,2:00,8,50,443.927272,439.978352,3.94892,0.897526,361.74,-3571.1
3/20/2024,2:15,9,50.01,450.61818,439.978352,10.639828,2.418262,362.75,-9649.15
3/20/2024,2:30,10,50.01,450.909088,439.978352,10.930736,2.48438,362.85,-9915.6
3/20/2024,2:45,11,50.03,461.381816,439.978352,21.403464,4.864663,361.42,-19339.22
3/20/2024,3:00,12,50.03,462.83636,439.978352,22.858008,5.195257,358.41,-20481.34
3/20/2024,3:15,13,50.03,455.563632,470.0054,-14.441768,3.072681,354.26,11511.18
3/20/2024,3:30,14,50.02,458.763632,470.0054,-11.241768,2.391838,354.17,8958.23
3/20/2024,3:45,15,50.01,470.690904,480.0466,-9.355696,1.948914,354.11,7454.05
3/20/2024,4:00,16,50.01,466.03636,480.0466,-14.01024,2.918517,356.86,11249.44
3/20/2024,4:15,17,49.99,454.109084,500.032452,-45.923368,9.184078,353.05,36479.67
3/20/2024,4:30,18,49.98,446.25454,500.032452,-53.777912,10.754884,355.65,41691.32
3/20/2024,4:45,19,50,431.41818,520.0183,-88.60012,17.037885,355.56,53158.18
3/20/2024,5:00,20,50,445.67272,520.0183,-74.34558,14.296724,358.26,51924.05
3/20/2024,5:15,21,50,444.21818,540.004152,-95.785972,17.738007,366.46,56893.43
3/20/2024,5:30,22,49.99,428.799996,540.004152,-111.204156,20.593204,366.64,56921.37
3/20/2024,5:45,23,50,442.181816,450.019552,-7.837736,1.741643,371.8,6556.54
3/20/2024,6:00,24,50.05,463.127272,419.9925,43.134772,10.270367,368.29,0
3/20/2024,6:15,25,50.1,401.163632,386.2,14.963632,3.874581,403.96,0
3/20/2024,6:30,26,49.97,393.599996,386.2,7.399996,1.916105,425.32,-7868.42
3/20/2024,6:45,27,49.98,377.018176,386.2,-9.181824,2.377479,458.42,9470.73
3/20/2024,7:00,28,50.01,390.4,386.2,4.2,1.087519,487.88,-5122.74
3/20/2024,7:15,29,50.07,400.87272,386.2,14.67272,3.799254,463.66,0
3/20/2024,7:30,30,50.04,388.654544,386.2,2.454544,0.635563,480.11,-2209.6
3/20/2024,7:45,31,50.07,384.581816,386.2,-1.618184,0.419002,469.93,0
3/20/2024,8:00,32,50.06,397.963632,386.2,11.763632,3.045995,463.25,0
3/20/2024,8:15,33,50,401.454544,386.2,15.254544,3.949908,432.02,-16475.51
3/20/2024,8:30,34,49.99,387.199996,386.2,0.999996,0.258932,424.99,-1062.48
3/20/2024,8:45,35,49.97,395.345452,386.2,9.145452,2.368061,402.94,-9212.82
3/20/2024,9:00,36,50.04,383.709088,386.2,-2.490912,0.64498,383.02,1192.59
3/20/2024,9:15,37,49.96,403.199992,386.2,16.999992,4.401862,394.96,-16785.8
3/20/2024,9:30,38,49.95,418.03636,386.2,31.83636,8.24349,405.09,-32241.52
3/20/2024,9:45,39,49.96,404.945448,386.2,18.745448,4.853819,386.93,-18133.09
3/20/2024,10:00,40,49.98,416.872724,419.9925,-3.119776,0.742817,388.58,2727.48
3/20/2024,10:15,41,49.95,407.27272,419.9925,-12.71978,3.028573,362.68,10379.58
3/20/2024,10:30,42,50.02,435.781816,430.0337,5.748116,1.336666,362.4,-5207.69
3/20/2024,10:45,43,50.05,439.27272,430.0337,9.23902,2.148441,362.47,0
3/20/2024,11:00,44,50.06,429.963632,430.0337,-0.070068,0.016294,359.78,0
3/20/2024,11:15,45,50,439.854544,439.978352,-0.123808,0.02814,359.18,100.21
3/20/2024,11:30,46,49.99,439.854544,439.978352,-0.123808,0.02814,357.61,99.77
3/20/2024,11:45,47,49.97,446.254544,459.9642,-13.709656,2.980592,352.16,10862.94
3/20/2024,12:00,48,49.98,457.01818,459.9642,-2.94602,0.640489,334.34,2216.17
3/20/2024,12:15,49,50,479.999992,480.0466,-0.046608,0.009709,346.04,36.44
3/20/2024,12:30,50,50.01,499.781812,480.0466,19.735212,4.111103,353.32,-17432.1
3/20/2024,12:45,51,50,503.27272,480.0466,23.22612,4.838305,353.26,-20512.04
3/20/2024,13:00,52,50.01,508.509084,480.0466,28.462484,5.929109,347.85,-24751.61
3/20/2024,13:15,53,50.06,516.945452,500.032452,16.913,3.38238,311.68,0
